"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-03-27",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-03-28",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-03-29",,,,,,,"0.41",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-03-30",,,,,,,"0.16",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-03-31",,,,,,,"0.23",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-01",,,,,,,"0.00","T,,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-02",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-03",,,,,,,"0.02",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-04",,,,,,,"0.06",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-05",,,,,,,"0.00","T,,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-07",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-08",,,,,,,"0.08",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-09",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-10",,,,,,,"0.20",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-11",,,,,,,"0.00","T,,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-12",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-13",,,,,,,"0.42",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-14",,,,,,,"1.14",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-15",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-16",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-17",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-18",,,,,,,"0.51",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-19",,,,,,,"0.09",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-20",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-21",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-22",,,,,,,"0.33",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-23",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-24",,,,,,,"0.34",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-25",,,,,,,"0.31",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-26",,,,,,,"0.03",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-27",,,,,,,"0.29",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-28",,,,,,,"0.01",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-29",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-04-30",,,,,,,"0.12",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-01",,,,,,,"1.52",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-02",,,,,,,"0.22",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-03",,,,,,,"0.07",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-04",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-05",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-06",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-07",,,,,,,"0.01",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-08",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-09",,,,,,,"0.66",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-10",,,,,,,"0.02",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-11",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-12",,,,,,,"0.06",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-13",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-14",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-15",,,,,,,"0.12",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-16",,,,,,,"0.39",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-17",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-18",,,,,,,"0.01",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-19",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-20",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-21",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-22",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-23",,,,,,,"0.01",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-24",,,,,,,"0.14",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-25",,,,,,,"0.02",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-26",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-27",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-28",,,,,,,"0.01",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-29",,,,,,,"0.07",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-30",,,,,,,"0.21",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-05-31",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-01",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-02",,,,,,,"0.00","T,,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-03",,,,,,,"0.01",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-04",,,,,,,"0.61",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-05",,,,,,,"0.17",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-06",,,,,,,"0.02",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-07",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-08",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-09",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-10",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-11",,,,,,,"0.01",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-12",,,,,,,"0.37",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-13",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-14",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-15",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-16",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-17",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-18",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-19",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-20",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-21",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-22",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-23",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-24",,,,,,,"0.00","T,,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-25",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-26",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-27",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-28",,,,,,,"0.11",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-29",,,,,,,"0.45",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-06-30",,,,,,,"0.23",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-01",,,,,,,"0.14",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-02",,,,,,,"0.06",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-03",,,,,,,"0.17",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-04",,,,,,,"0.39",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-05",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-06",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-07",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-08",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-09",,,,,,,"0.42",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-10",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-11",,,,,,,"1.19",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-12",,,,,,,"2.09",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-13",,,,,,,"0.03",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-14",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-15",,,,,,,"0.09",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-16",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-17",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-18",,,,,,,"0.16",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-19",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-20",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-21",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-22",,,,,,,"0.08",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-23",,,,,,,"0.15",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-24",,,,,,,"0.01",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-25",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-26",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-27",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-28",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-29",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-30",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-07-31",,,,,,,"0.45",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-08-01",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
"US1NYRL0008","STONY POINT 0.7 NW, NY US","41.2349","-74.0079","42.7","2020-08-02",,,,,,,"0.03",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
